track_id,zone,error_type
152970432,matagalls,1
152970674,matagalls,1
152971302,matagalls,1
152971817,matagalls,1
152972166,matagalls,1
152972304,matagalls,1
152975673,matagalls,1
152977724,matagalls,1
152979593,matagalls,1
152979712,matagalls,1
152980054,matagalls,1
152980394,matagalls,1
152981363,matagalls,1
152982981,matagalls,1
152983551,matagalls,1
152990206,matagalls,5
152994220,matagalls,1
152998596,matagalls,1
153002379,matagalls,5
153003078,matagalls,5
153004560,matagalls,1
153009951,matagalls,5
153010412,matagalls,3
153016532,matagalls,1
153023653,matagalls,5
153038981,matagalls,5
153044305,matagalls,1
153045852,matagalls,3
153057267,matagalls,5
153057945,matagalls,5
153058212,matagalls,1
153082086,matagalls,1
153139034,matagalls,1
153144154,matagalls,1
153148478,matagalls,1
153159467,matagalls,5
153185881,matagalls,2
153214096,matagalls,5
153224330,matagalls,5
153284591,matagalls,5
153295533,matagalls,5
153318996,matagalls,5
153334341,matagalls,5
153371223,matagalls,5
153371867,matagalls,3
153371909,matagalls,5
153371994,matagalls,5
153373654,matagalls,5
153439725,matagalls,1
153445203,matagalls,5
153449465,matagalls,1
153469417,matagalls,1
153470838,matagalls,1
153472657,matagalls,3
153481575,matagalls,4
153486083,matagalls,1
153486824,matagalls,1
153489330,matagalls,3
153490200,matagalls,2
153490438,matagalls,3
153491457,matagalls,5
153493049,matagalls,5
153498954,matagalls,1
153506289,matagalls,5
153510082,matagalls,1
153511616,matagalls,1
153511994,matagalls,1
153528822,matagalls,3
153541984,matagalls,5
153547374,matagalls,1
153561945,matagalls,5
153562548,matagalls,3
153567566,matagalls,5
153571216,matagalls,5
153574012,matagalls,3
153575710,matagalls,4
153599425,matagalls,5
153605333,matagalls,1
153611847,matagalls,3
153624587,matagalls,5
153626871,matagalls,5
153629740,matagalls,1
153631625,matagalls,3
153634908,matagalls,1
153635798,matagalls,3
153636567,matagalls,1
153637843,matagalls,1
153641624,matagalls,1
153649538,matagalls,1
153652102,matagalls,3
153652486,matagalls,5
153657548,matagalls,3
153661060,matagalls,3
153687274,matagalls,5
153690367,matagalls,5
153728899,matagalls,1
153736623,matagalls,5
153871548,matagalls,1
153874812,matagalls,1
153887282,matagalls,1
153937409,matagalls,3
153942441,matagalls,1
153950930,matagalls,1
153964699,matagalls,1
153978374,matagalls,1
153981018,matagalls,3
153981396,matagalls,5
154010232,matagalls,3
154011821,matagalls,3
154028909,matagalls,5
154076242,matagalls,1
154088889,matagalls,1
154092690,matagalls,3
154093944,matagalls,5
154095582,matagalls,4
154105185,matagalls,3
154107205,matagalls,1
154111768,matagalls,5
154114598,matagalls,5
154115775,matagalls,5
154123026,matagalls,5
154125701,matagalls,1
154125880,matagalls,5
154126865,matagalls,5
154140093,matagalls,5
154155548,matagalls,1
154205900,matagalls,5
154206816,matagalls,5
154206989,matagalls,5
154207306,matagalls,5
154207326,matagalls,5
154223447,matagalls,1
154234216,matagalls,1
154243121,matagalls,2
154246433,matagalls,5
154257196,matagalls,5
154257519,matagalls,5
154266556,matagalls,5
154276049,matagalls,1
154283059,matagalls,1
154293963,matagalls,1
154294092,matagalls,5
154297959,matagalls,1
154298728,matagalls,1
154301592,matagalls,1
154306583,matagalls,5
154308078,matagalls,5
154311522,matagalls,1
154339102,matagalls,5
154350659,matagalls,1
154397043,matagalls,2
154401453,matagalls,5
154424094,matagalls,5
154461448,matagalls,1
154461878,matagalls,5
154466425,matagalls,1
154484295,matagalls,1
154546066,matagalls,3
154574228,matagalls,1
154638044,matagalls,1
154657967,matagalls,5
154661900,matagalls,5
154665723,matagalls,5
154675672,matagalls,1
154678351,matagalls,1
154679044,matagalls,1
154682320,matagalls,5
154686279,matagalls,5
154699362,matagalls,5
154704249,matagalls,1
154715370,matagalls,5
154747773,matagalls,5
154752806,matagalls,5
154752855,matagalls,5
154757644,matagalls,3
154760628,matagalls,5
154766415,matagalls,1
154775161,matagalls,5
154775276,matagalls,1
154794306,matagalls,3
154795142,matagalls,5
154823589,matagalls,1
154827271,matagalls,1
154830666,matagalls,5
154839916,matagalls,1
154846834,matagalls,3
154879326,matagalls,5
154889522,matagalls,5
154890267,matagalls,5
154947142,matagalls,3
154948296,matagalls,5
154970316,matagalls,1
154970697,matagalls,1
154994597,matagalls,1
154995500,matagalls,1
155006140,matagalls,1
155013237,matagalls,1
155017978,matagalls,1
155025384,matagalls,3
155027087,matagalls,1
155027470,matagalls,1
155031157,matagalls,5
155040984,matagalls,5
155043096,matagalls,3
155050576,matagalls,1
155057825,matagalls,5
155060113,matagalls,1
155060638,matagalls,1
155103531,matagalls,5
155105044,matagalls,5
155111152,matagalls,3
155113229,matagalls,5
155115061,matagalls,5
155116349,matagalls,5
155123996,matagalls,3
155129776,matagalls,5
155130385,matagalls,2
155132452,matagalls,3
155134029,matagalls,5
155158511,matagalls,5
155161773,matagalls,5
155164036,matagalls,1
155175851,matagalls,3
155181004,matagalls,4
155199536,matagalls,5
155210984,matagalls,5
155225485,matagalls,5
155244722,matagalls,1
155279278,matagalls,1
155282967,matagalls,1
155307792,matagalls,1
155309984,matagalls,1
155315433,matagalls,5
155315547,matagalls,5
155315551,matagalls,5
155315941,matagalls,5
155319638,matagalls,5
155321465,matagalls,5
155323643,matagalls,1
155328964,matagalls,1
155330755,matagalls,1
155330971,matagalls,5
155331259,matagalls,5
155332849,matagalls,1
155338544,matagalls,5
155338789,matagalls,1
155339736,matagalls,3
155340075,matagalls,5
155342857,matagalls,5
155343792,matagalls,1
155343837,matagalls,1
155347665,matagalls,1
155349512,matagalls,5
155352862,matagalls,5
155352963,matagalls,5
155358274,matagalls,1
155371471,matagalls,5
155372873,matagalls,1
155419369,matagalls,5
155431150,matagalls,5
155432380,matagalls,1
155449557,matagalls,5
155455259,matagalls,1
155455468,matagalls,5
155464157,matagalls,5
155464211,matagalls,5
155470781,matagalls,3
155482451,matagalls,1
155486070,matagalls,5
155524673,matagalls,1
155568508,matagalls,5
155656940,matagalls,1
155667462,matagalls,1
155671059,matagalls,1
155704032,matagalls,5
155722073,matagalls,3
155769471,matagalls,3
155777527,matagalls,5
155795479,matagalls,1
155821178,matagalls,1
155821210,matagalls,1
155824677,matagalls,5
155846532,matagalls,5
155852394,matagalls,3
155852584,matagalls,5
155860295,matagalls,5
155868892,matagalls,5
155880839,matagalls,5
155892774,matagalls,5
155900679,matagalls,1
155910030,matagalls,3
155912533,matagalls,5
155915090,matagalls,5
155935569,matagalls,5
155940717,matagalls,5
155942722,matagalls,3
155952924,matagalls,1
155956796,matagalls,5
155958232,matagalls,3
155967139,matagalls,5
155972427,matagalls,3
155984484,matagalls,5
155988156,matagalls,5
155992920,matagalls,5
156002080,matagalls,1
156043514,matagalls,1
156048924,matagalls,1
156106481,matagalls,3
156123990,matagalls,1
156166949,matagalls,5
156178311,matagalls,1
156182119,matagalls,1
156192316,matagalls,1
156230198,matagalls,1
156233790,matagalls,1
156252554,matagalls,3
156271521,matagalls,1
156277015,matagalls,3
156339821,matagalls,1
156340878,matagalls,3
156346112,matagalls,2
156346296,matagalls,1
156349371,matagalls,5
156413121,matagalls,5
156417422,matagalls,5
156418252,matagalls,5
156431383,matagalls,3
156433759,matagalls,1
156435732,matagalls,1
156452724,matagalls,1
156464384,matagalls,1
156491510,matagalls,5
156497233,matagalls,2
156500143,matagalls,5
156541100,matagalls,1
156553588,matagalls,1
156555061,matagalls,5
156555141,matagalls,5
156555790,matagalls,1
156556051,matagalls,1
156557333,matagalls,1
156557481,matagalls,3
156558109,matagalls,3
156561023,matagalls,1
156576451,matagalls,1
156580181,matagalls,3
156592877,matagalls,1
156613536,matagalls,5
156614044,matagalls,1
156625945,matagalls,1
156638141,matagalls,5
156646475,matagalls,5
156649255,matagalls,5
156650446,matagalls,5
156651395,matagalls,5
156655570,matagalls,5
156657138,matagalls,3
156661581,matagalls,5
156665546,matagalls,5
156665595,matagalls,5
156671016,matagalls,5
156690760,matagalls,1
156710657,matagalls,1
156724313,matagalls,1
156724331,matagalls,1
156729820,matagalls,1
156730694,matagalls,1
156735479,matagalls,5
156736066,matagalls,1
156736427,matagalls,5
156737219,matagalls,3
156737904,matagalls,5
156741000,matagalls,5
156762422,matagalls,5
156773933,matagalls,5
156809707,matagalls,5
156812695,matagalls,5
156823117,matagalls,1
156823726,matagalls,5
156824672,matagalls,5
156827311,matagalls,5
156828484,matagalls,5
156832635,matagalls,3
156895046,matagalls,5
156896591,matagalls,1
156906850,matagalls,1
156909168,matagalls,5
156923539,matagalls,5
156928223,matagalls,5
156934353,matagalls,5
156947490,matagalls,1
156959092,matagalls,1
156960188,matagalls,2
156980467,matagalls,5
157019935,matagalls,3
157028095,matagalls,5
157028189,matagalls,5
157028952,matagalls,1
157035761,matagalls,5
157039041,matagalls,1
157048918,matagalls,1
157073249,matagalls,5
157078010,matagalls,1
157108781,matagalls,3
157109068,matagalls,2
157110000,matagalls,5
157114731,matagalls,5
157117912,matagalls,5
157127261,matagalls,5
157148013,matagalls,3
157152360,matagalls,1
157185892,matagalls,5
157203685,matagalls,1
157206647,matagalls,1
157218072,matagalls,1
157246718,matagalls,1
157277481,matagalls,5
157291641,matagalls,3
157294993,matagalls,1
157303238,matagalls,5
157318968,matagalls,5
157349787,matagalls,5
157355328,matagalls,1
157357005,matagalls,5
157361253,matagalls,1
157374579,matagalls,5
157414341,matagalls,1
157437613,matagalls,3
157451702,matagalls,1
157494605,matagalls,5
157504148,matagalls,5
157507729,matagalls,5
157515518,matagalls,5
157544982,matagalls,5
157546128,matagalls,1
157570187,matagalls,3
157572821,matagalls,2
157577688,matagalls,5
157583513,matagalls,1
157583716,matagalls,1
157589991,matagalls,5
157595827,matagalls,1
157596448,matagalls,5
157599548,matagalls,3
157607423,matagalls,1
157612129,matagalls,1
157615101,matagalls,1
157627470,matagalls,1
157630154,matagalls,1
157632488,matagalls,3
157648013,matagalls,1
157656438,matagalls,1
157686455,matagalls,2
157689343,matagalls,5
157757931,matagalls,1
157837199,matagalls,1
157861931,matagalls,1
157939597,matagalls,5
157941646,matagalls,5
157946358,matagalls,3
157949195,matagalls,5
157950312,matagalls,3
157959717,matagalls,5
158000321,matagalls,5
158006393,matagalls,3
158007043,matagalls,2
158008592,matagalls,5
158012922,matagalls,5
158020434,matagalls,1
158023468,matagalls,5
158027196,matagalls,1
158029676,matagalls,5
158031209,matagalls,1
158033045,matagalls,5
158039474,matagalls,5
158043512,matagalls,1
158044296,matagalls,5
158046914,matagalls,1
158048948,matagalls,1
158049149,matagalls,5
158049748,matagalls,1
158060489,matagalls,5
158064481,matagalls,5
158094832,matagalls,1
158098231,matagalls,1
158099382,matagalls,3
158114273,matagalls,2
158133952,matagalls,5
158148162,matagalls,5
158150659,matagalls,1
158150956,matagalls,1
158152724,matagalls,5
158152877,matagalls,5
158166441,matagalls,1
158168869,matagalls,3
158170539,matagalls,5
158170828,matagalls,1
158172930,matagalls,5
158176448,matagalls,5
158177057,matagalls,1
158183611,matagalls,5
158187669,matagalls,5
158190716,matagalls,5
158201593,matagalls,5
158205026,matagalls,5
158207391,matagalls,1
158208037,matagalls,5
158210118,matagalls,3
158211826,matagalls,5
158214038,matagalls,5
158222185,matagalls,5
158228529,matagalls,5
158233877,matagalls,1
158241191,matagalls,1
158265417,matagalls,2
158268839,matagalls,5
158268908,matagalls,5
158279925,matagalls,5
158298717,matagalls,5
158401092,matagalls,1
158471898,matagalls,3
158513771,matagalls,5
158527858,matagalls,5
158593204,matagalls,5
158594956,matagalls,5
158602751,matagalls,5
158603033,matagalls,3
158604414,matagalls,5
158605126,matagalls,5
158612638,matagalls,5
158620226,matagalls,1
158629867,matagalls,1
158630616,matagalls,3
158643454,matagalls,3
158643494,matagalls,5
158646573,matagalls,3
158650716,matagalls,5
158658959,matagalls,1
158674918,matagalls,5
158675548,matagalls,5
158698042,matagalls,5
158714926,matagalls,1
158720602,matagalls,5
158743268,matagalls,1
158751959,matagalls,1
158753418,matagalls,5
158753437,matagalls,5
158756085,matagalls,1
158762059,matagalls,1
158769153,matagalls,5
158780718,matagalls,5
158781130,matagalls,1
158819986,matagalls,5
158853843,matagalls,1
158871867,matagalls,1
158876661,matagalls,3
158906763,matagalls,5
158924110,matagalls,1
158947618,matagalls,1
159003012,matagalls,5
159017042,matagalls,5
159060085,matagalls,5
159073667,matagalls,3
159116953,matagalls,3
159205956,matagalls,5
159210439,matagalls,3
159233877,matagalls,1
159235393,matagalls,1
159247493,matagalls,1
159271057,matagalls,5
159278912,matagalls,5
159280692,matagalls,1
159286039,matagalls,3
159286458,matagalls,3
159288613,matagalls,5
159288646,matagalls,1
159288670,matagalls,3
159294760,matagalls,5
159310392,matagalls,5
159313377,matagalls,1
159320935,matagalls,1
159320944,matagalls,3
159321133,matagalls,5
159334057,matagalls,1
159335759,matagalls,1
159342408,matagalls,1
159345051,matagalls,1
159356829,matagalls,5
159383044,matagalls,5
159407865,matagalls,1
159420110,matagalls,5
159423926,matagalls,1
159425386,matagalls,5
159426539,matagalls,2
159426956,matagalls,1
159437563,matagalls,5
159437653,matagalls,5
159437667,matagalls,5
159438139,matagalls,3
159445609,matagalls,5
159447979,matagalls,1
159451846,matagalls,1
159457667,matagalls,5
159460989,matagalls,3
159462917,matagalls,5
159465216,matagalls,1
159466270,matagalls,1
159484707,matagalls,5
159495430,matagalls,3
159498405,matagalls,1
159517538,matagalls,1
159519031,matagalls,1
159539247,matagalls,5
159543189,matagalls,3
159551749,matagalls,5
159589085,matagalls,3
159597730,matagalls,1
159601326,matagalls,1
159601757,matagalls,1
159606661,matagalls,1
159607270,matagalls,5
159620205,matagalls,1
159645881,matagalls,5
159702266,matagalls,1
159715911,matagalls,5
159727318,matagalls,1
159733842,matagalls,1
159738713,matagalls,3
159803608,matagalls,3
159820902,matagalls,3
159853421,matagalls,5
159863328,matagalls,1
159888093,matagalls,5
159913415,matagalls,1
159987156,matagalls,2
159988805,matagalls,5
159989778,matagalls,5
159993532,matagalls,5
160002870,matagalls,5
160003610,matagalls,5
160008863,matagalls,1
160024906,matagalls,3
160026479,matagalls,3
160037463,matagalls,1
160041848,matagalls,5
160059404,matagalls,5
160070007,matagalls,5
160076251,matagalls,1
160082450,matagalls,5
160083424,matagalls,1
160084932,matagalls,1
160102003,matagalls,1
160105525,matagalls,5
160166816,matagalls,5
160168824,matagalls,5
160177624,matagalls,5
160190399,matagalls,5
160209027,matagalls,1
160224292,matagalls,3
160229087,matagalls,1
160230521,matagalls,1
160235894,matagalls,5
160237463,matagalls,1
160239865,matagalls,1
160244284,matagalls,5
160245562,matagalls,1
160251161,matagalls,1
160252611,matagalls,5
160252644,matagalls,2
160254428,matagalls,3
160257438,matagalls,5
160262540,matagalls,5
160312422,matagalls,5
160313792,matagalls,1
160326968,matagalls,1
160327732,matagalls,5
160331489,matagalls,5
160335444,matagalls,3
160338003,matagalls,1
160340260,matagalls,5
160341583,matagalls,3
160362437,matagalls,1
160486976,matagalls,1
160489533,matagalls,1
160501149,matagalls,1
160558038,matagalls,1
160564406,matagalls,5
160574291,matagalls,2
160576775,matagalls,1
160645997,matagalls,1
160647285,matagalls,1
160651104,matagalls,5
160698892,matagalls,1
160721473,matagalls,1
160786640,matagalls,5
160795569,matagalls,3
160818277,matagalls,5
160836553,matagalls,5
160836592,matagalls,3
160840246,matagalls,5
160841332,matagalls,3
160845325,matagalls,3
160858994,matagalls,1
160875455,matagalls,5
160880714,matagalls,1
160884126,matagalls,1
160919672,matagalls,5
160924406,matagalls,1
160927060,matagalls,1
160927478,matagalls,5
160929815,matagalls,5
160931726,matagalls,5
160937824,matagalls,5
160992100,matagalls,3
161048161,matagalls,1
161069233,matagalls,1
161107720,matagalls,1
161186125,matagalls,1
161190120,matagalls,3
161310350,matagalls,1
161335929,matagalls,2
161357187,matagalls,5
161367070,matagalls,5
161367482,matagalls,3
161367508,matagalls,5
161370883,matagalls,5
161373426,matagalls,1
161373704,matagalls,5
161377271,matagalls,1
161380702,matagalls,3
161384682,matagalls,5
161393671,matagalls,5
161397493,matagalls,1
161404283,matagalls,3
161407408,matagalls,3
161408835,matagalls,2
161410505,matagalls,1
161412583,matagalls,1
161415136,matagalls,5
161445702,matagalls,1
161468516,matagalls,1
161493388,matagalls,2
161517394,matagalls,5
161524682,matagalls,1
161536933,matagalls,1
161537960,matagalls,3
161539986,matagalls,3
161541258,matagalls,1
161546096,matagalls,5
161550248,matagalls,1
161555385,matagalls,1
161559606,matagalls,5
161571794,matagalls,5
161575096,matagalls,1
161587273,matagalls,5
161588268,matagalls,5
161596858,matagalls,5
161604893,matagalls,5
161633257,matagalls,3
161672601,matagalls,5
161690151,matagalls,1
161741677,matagalls,2
161741809,matagalls,1
161741960,matagalls,2
161761608,matagalls,1
161766417,matagalls,1
161768995,matagalls,1
161787049,matagalls,5
161788766,matagalls,1
161791658,matagalls,5
161791782,matagalls,1
161822481,matagalls,1
161825208,matagalls,5
161868581,matagalls,5
161891647,matagalls,5
161942871,matagalls,1
162056557,matagalls,1
162063116,matagalls,5
162078845,matagalls,5
162085232,matagalls,5
162113257,matagalls,1
162120237,matagalls,3
162120823,matagalls,5
162121031,matagalls,5
162139411,matagalls,5
162203994,matagalls,1
162225252,matagalls,5
162229413,matagalls,5
162230886,matagalls,5
162232363,matagalls,5
162256211,matagalls,1
162268978,matagalls,5
162305670,matagalls,3
162325662,matagalls,5
162353194,matagalls,5
162394279,matagalls,5
162460387,matagalls,1
162478273,matagalls,1
162508879,matagalls,5
162532095,matagalls,1
162548337,matagalls,3
162579532,matagalls,1
162580003,matagalls,1
162587963,matagalls,1
162632113,matagalls,5
162662957,matagalls,5
162666141,matagalls,1
162681815,matagalls,1
162682144,matagalls,5
162695997,matagalls,1
162702038,matagalls,5
162704113,matagalls,5
162706258,matagalls,5
162706262,matagalls,5
162707444,matagalls,3
162729485,matagalls,5
162740755,matagalls,5
162740796,matagalls,5
162755957,matagalls,1
162790778,matagalls,1
162818712,matagalls,5
162864684,matagalls,3
162877848,matagalls,1
162940564,matagalls,1
163019162,matagalls,3
163113933,matagalls,5
163134755,matagalls,1
163154802,matagalls,1
163163217,matagalls,1
163215844,matagalls,1
163250022,matagalls,5
163255109,matagalls,1
163350411,matagalls,5
163405117,matagalls,1
163431127,matagalls,1
163434511,matagalls,1
163444570,matagalls,1
163447231,matagalls,5
163451940,matagalls,1
163453020,matagalls,1
163453050,matagalls,1
163469536,matagalls,1
163473391,matagalls,5
163473804,matagalls,1
163475939,matagalls,1
163477352,matagalls,5
163493620,matagalls,5
163512101,matagalls,1
163512786,matagalls,5
163529460,matagalls,1
163576298,matagalls,5
163588380,matagalls,1
163605931,matagalls,5
163617998,matagalls,3
163677634,matagalls,2
163716616,matagalls,3
163724772,matagalls,1
163724983,matagalls,1
163725519,matagalls,1
163736352,matagalls,1
163750883,matagalls,5
163767315,matagalls,1
163798777,matagalls,5
163822503,matagalls,5
163839606,matagalls,1
163839643,matagalls,1
163843365,matagalls,5
163891918,matagalls,1
163902093,matagalls,1
163902836,matagalls,3
163925439,matagalls,5
163969202,matagalls,4
163990656,matagalls,5
163995255,matagalls,3
163997878,matagalls,5
163999674,matagalls,3
164012602,matagalls,5
164027716,matagalls,1
164030707,matagalls,5
164031656,matagalls,1
164040524,matagalls,5
164049561,matagalls,5
164051131,matagalls,1
164051799,matagalls,3
164053896,matagalls,3
164060796,matagalls,1
164065015,matagalls,5
164077295,matagalls,1
164115441,matagalls,2
164157742,matagalls,5
164168004,matagalls,5
164180001,matagalls,5
164182313,matagalls,5
164182815,matagalls,5
164205272,matagalls,5
164210392,matagalls,5
164211258,matagalls,5
164217676,matagalls,5
164226484,matagalls,3
164228380,matagalls,3
164231676,matagalls,1
164255397,matagalls,1
164273615,matagalls,1
164289384,matagalls,3
164305821,matagalls,5
164312982,matagalls,3
164313808,matagalls,1
164340340,matagalls,1
164346367,matagalls,1
164485977,matagalls,1
164526234,matagalls,5
164528943,matagalls,3
164670960,matagalls,1
164676382,matagalls,3
164682837,matagalls,1
164682959,matagalls,3
164691250,matagalls,3
164696210,matagalls,5
164717369,matagalls,3
164742127,matagalls,5
164762484,matagalls,3
164771127,matagalls,1
164771504,matagalls,5
164772831,matagalls,5
164773451,matagalls,1
164784684,matagalls,1
164798452,matagalls,5
164799934,matagalls,4
164800259,matagalls,2
164803599,matagalls,5
164805893,matagalls,5
164815713,matagalls,5
164820289,matagalls,1
164825149,matagalls,5
164825260,matagalls,5
164828008,matagalls,1
164861427,matagalls,5
164869013,matagalls,5
164870490,matagalls,5
164873124,matagalls,3
164878541,matagalls,5
164904495,matagalls,5
164911955,matagalls,3
164913074,matagalls,3
164915465,matagalls,5
164923622,matagalls,5
164939148,matagalls,1
164939203,matagalls,5
164944757,matagalls,3
164952093,matagalls,5
164969225,matagalls,1
164987207,matagalls,5
165001486,matagalls,1
165010823,matagalls,3
165021957,matagalls,5
165219693,matagalls,5
165227551,matagalls,1
165227733,matagalls,5
165237818,matagalls,1
165238236,matagalls,1
165308865,matagalls,1
165308944,matagalls,1
165309033,matagalls,1
165321839,matagalls,3
165323770,matagalls,1
165324402,matagalls,1
165324954,matagalls,1
165327415,matagalls,1
165373163,matagalls,1
165383736,matagalls,5
165389994,matagalls,5
165391007,matagalls,1
165402115,matagalls,5
165402308,matagalls,5
165404211,matagalls,1
165405682,matagalls,1
165405977,matagalls,5
165412541,matagalls,3
165414849,matagalls,5
165423747,matagalls,1
165429240,matagalls,1
165430232,matagalls,1
165435709,matagalls,3
165439474,matagalls,5
165450527,matagalls,5
165452737,matagalls,1
165458357,matagalls,1
165463837,matagalls,5
165471503,matagalls,3
165473646,matagalls,5
165474403,matagalls,5
165475367,matagalls,1
165513691,matagalls,5
165529630,matagalls,3
165532962,matagalls,1
165539787,matagalls,3
165542762,matagalls,1
165544344,matagalls,3
165546046,matagalls,1
165548025,matagalls,5
165560422,matagalls,1
165566154,matagalls,5
165580255,matagalls,1
165594009,matagalls,1
165610977,matagalls,1
165624147,matagalls,5
165634453,matagalls,1
165655302,matagalls,1
165660137,matagalls,1
165666869,matagalls,5
165666933,matagalls,5
165718885,matagalls,1
165733656,matagalls,1
165774875,matagalls,5
165774909,matagalls,5
165775580,matagalls,3
165775623,matagalls,5
165780905,matagalls,5
165789891,matagalls,5
165791954,matagalls,5
165801491,matagalls,5
165801980,matagalls,3
165802326,matagalls,5
165807429,matagalls,1
165810053,matagalls,5
165812409,matagalls,3
165826686,matagalls,5
165847116,matagalls,1
165865684,matagalls,5
165882082,matagalls,1
165982247,matagalls,5
165990388,matagalls,3
166010498,matagalls,5
166019553,matagalls,1
166044955,matagalls,3
166067638,matagalls,1
166077145,matagalls,1
166083415,matagalls,1
166093273,matagalls,1
166170630,matagalls,5
166175170,matagalls,5
166237118,matagalls,3
166251831,matagalls,5
166265866,matagalls,5
166281775,matagalls,1
166291547,matagalls,5
166291961,matagalls,1
166294229,matagalls,5
166299801,matagalls,5
166318419,matagalls,1
166334948,matagalls,1
166335074,matagalls,1
166339864,matagalls,1
166352461,matagalls,1
166363364,matagalls,3
166376418,matagalls,1
166403014,matagalls,1
166404519,matagalls,1
166413115,matagalls,2
166440510,matagalls,1
166451572,matagalls,5
166468699,matagalls,1
166485582,matagalls,3
166489293,matagalls,3
166489304,matagalls,3
166534080,matagalls,3
166580903,matagalls,5
166793973,matagalls,5
166794138,matagalls,5
166802187,matagalls,3
166802419,matagalls,3
166803048,matagalls,5
166825423,matagalls,5
166860977,matagalls,3
166863572,matagalls,5
166865132,matagalls,1
166908351,matagalls,5
166927561,matagalls,1
166971557,matagalls,1
167016668,matagalls,3
167026265,matagalls,1
167061948,matagalls,5
167083519,matagalls,5
167095412,matagalls,5
167101872,matagalls,1
167104172,matagalls,5
167109849,matagalls,3
167111099,matagalls,1
167113918,matagalls,5
167121260,matagalls,1
167121327,matagalls,5
167123411,matagalls,5
167126689,matagalls,5
167134651,matagalls,1
167138550,matagalls,5
167140442,matagalls,3
167140759,matagalls,5
167158987,matagalls,3
167162272,matagalls,5
167168833,matagalls,5
167173538,matagalls,5
167174614,matagalls,1
167177361,matagalls,5
167201769,matagalls,5
167250166,matagalls,3
167279381,matagalls,5
167288886,matagalls,5
167300307,matagalls,5
167302456,matagalls,3
167302495,matagalls,5
167304388,matagalls,1
167308403,matagalls,1
167319179,matagalls,5
167321585,matagalls,1
167344198,matagalls,5
167344647,matagalls,1
167352129,matagalls,1
167355677,matagalls,1
167370810,matagalls,5
167372068,matagalls,3
167376292,matagalls,5
167396650,matagalls,5
167414923,matagalls,3
167439459,matagalls,1
167486748,matagalls,3
167551559,matagalls,5
167564879,matagalls,1
167590935,matagalls,1
167636690,matagalls,5
167726730,matagalls,1
167772130,matagalls,1
167811476,matagalls,5
167817892,matagalls,2
167829144,matagalls,1
167850460,matagalls,1
167861368,matagalls,1
167900007,matagalls,5
167905388,matagalls,3
167927442,matagalls,5
167940543,matagalls,5
167943093,matagalls,5
167948876,matagalls,2
167953877,matagalls,3
167972040,matagalls,5
167976302,matagalls,5
167985570,matagalls,1
167986661,matagalls,5
167988387,matagalls,5
167988467,matagalls,3
168006049,matagalls,5
168037842,matagalls,5
168038834,matagalls,5
168053848,matagalls,5
168070947,matagalls,1
168071788,matagalls,1
168075031,matagalls,1
168084318,matagalls,1
168103241,matagalls,3
168109112,matagalls,1
168124086,matagalls,5
168126178,matagalls,5
168129754,matagalls,5
168132756,matagalls,5
168143398,matagalls,5
168148103,matagalls,1
168155723,matagalls,3
168162148,matagalls,1
168165661,matagalls,1
168173957,matagalls,1
168182528,matagalls,5
168185934,matagalls,5
168253829,matagalls,5
168256722,matagalls,2
168260091,matagalls,1
168410011,matagalls,1
168452488,matagalls,5
168514532,matagalls,5
168548434,matagalls,1
168740692,matagalls,1
168891847,matagalls,5
168944214,matagalls,1
169119922,matagalls,1
169165597,matagalls,5
169168553,matagalls,5
169170658,matagalls,5
169171805,matagalls,5
169171863,matagalls,5
169174389,matagalls,5
169176045,matagalls,1
169181131,matagalls,5
169183982,matagalls,5
169188276,matagalls,3
169197665,matagalls,5
169199029,matagalls,3
169204100,matagalls,1
169207200,matagalls,5
169210501,matagalls,1
169211422,matagalls,5
169220857,matagalls,5
169225879,matagalls,5
169234765,matagalls,3
169250467,matagalls,1
169280864,matagalls,5
169292748,matagalls,5
169319626,matagalls,3
169325103,matagalls,1
169348227,matagalls,5
169412479,matagalls,5
169444554,matagalls,5
169446297,matagalls,5
169482033,matagalls,5
169499435,matagalls,1
169511777,matagalls,1
169516623,matagalls,5
169519574,matagalls,5
169539180,matagalls,5
169541142,matagalls,5
169542032,matagalls,1
169566678,matagalls,5
169569347,matagalls,5
169570481,matagalls,5
169584096,matagalls,1
169588751,matagalls,1
169601419,matagalls,3
169610931,matagalls,5
169618137,matagalls,5
169652759,matagalls,1
169689391,matagalls,5
169698228,matagalls,4
169701468,matagalls,5
169703333,matagalls,5
169706184,matagalls,5
169709976,matagalls,5
169713946,matagalls,3
169719206,matagalls,5
169723759,matagalls,5
169733222,matagalls,5
169734045,matagalls,5
169740923,matagalls,1
169743248,matagalls,1
169747300,matagalls,1
169759935,matagalls,3
169760233,matagalls,1
169764986,matagalls,5
169783288,matagalls,1
169857551,matagalls,5
169889110,matagalls,5
169890035,matagalls,1
169899737,matagalls,1
169902068,matagalls,1
169934565,matagalls,1
169938821,matagalls,2
170014405,matagalls,5
170123320,matagalls,5
170123895,matagalls,1
170235496,matagalls,5
170315780,matagalls,1
170355157,matagalls,3
170364598,matagalls,5
170367467,matagalls,5
170392220,matagalls,1
170428413,matagalls,1
170429733,matagalls,1
170430275,matagalls,1
170435679,matagalls,1
170444704,matagalls,3
170450294,matagalls,5
170450388,matagalls,3
170484651,matagalls,4
170488069,matagalls,5
170506277,matagalls,1
